rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_international_outlook,scores_international_outlook_rank,scores_industry_income,scores_industry_income_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,location,aliases,subjects_offered,closed,unaccredited
301,301-350,Linköping University,-,251,20.6,349,50.2,220,-,378,26.0,251,55.6,290,Sweden,Linköping University,"Languages, Literature & Linguistics,Electrical & Electronic Engineering,Physics & Astronomy,Education,Chemistry,History, Philosophy & Theology,Other Health,Mathematics & Statistics,Geography,Art, Performing Arts & Design,Computer Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Biological Sciences,Business & Management,Agriculture & Forestry,Sociology,Psychology,Chemical Engineering,Medicine & Dentistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,General Engineering,Communication & Media Studies,Civil Engineering,Veterinary Science",False,False
301,301-350,National Cheng Kung University (NCKU),-,263,31.5,219,24.9,376,100.0,8,40.7,115,27.6,396,Taiwan,National Cheng Kung University (NCKU),"Architecture,Business & Management,Law,Politics & International Studies (incl Development Studies),Archaeology,Education,Biological Sciences,Accounting & Finance,Chemistry,Economics & Econometrics,Agriculture & Forestry,Physics & Astronomy,History, Philosophy & Theology,Civil Engineering,Mathematics & Statistics,Computer Science,Mechanical & Aerospace Engineering,Psychology,Art, Performing Arts & Design,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Other Health,General Engineering,Medicine & Dentistry,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Sport Science",False,False
301,301-350,Aalborg University,-,201,20.0,358,70.8,90,39.8,216,24.5,265,46.0,358,Denmark,Aalborg University,"Education,Politics & International Studies (incl Development Studies),Chemical Engineering,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Sociology,Communication & Media Studies,History, Philosophy & Theology,Accounting & Finance,Economics & Econometrics,Languages, Literature & Linguistics,Mathematics & Statistics,Agriculture & Forestry,Other Health,Physics & Astronomy,Law,Mechanical & Aerospace Engineering,Architecture,Geography,Computer Science,Sport Science,Chemistry,Art, Performing Arts & Design,Biological Sciences,Electrical & Electronic Engineering,General Engineering,Psychology,Medicine & Dentistry",False,False
301,301-350,Aberystwyth University,-,203,19.3,365,65.5,129,32.8,306,17.6,346,57.5,266,United Kingdom,Aberystwyth University,"Geology, Environmental, Earth & Marine Sciences,Sociology,Education,Biological Sciences,Geography,Agriculture & Forestry,Art, Performing Arts & Design,Law,Politics & International Studies (incl Development Studies),Computer Science,Mathematics & Statistics,Electrical & Electronic Engineering,History, Philosophy & Theology,Economics & Econometrics,Languages, Literature & Linguistics,Physics & Astronomy,Communication & Media Studies,Psychology,Veterinary Science,Other Health,Business & Management,Accounting & Finance,Sport Science",False,False
301,301-350,University of Manitoba,-,340,30.8,231,40.0,281,52.8,116,29.3,211,45.1,361,Canada,University of Manitoba,"Archaeology,Architecture,Sport Science,Geography,Law,Chemistry,Chemical Engineering,Medicine & Dentistry,Accounting & Finance,Business & Management,Politics & International Studies (incl Development Studies),Psychology,Civil Engineering,History, Philosophy & Theology,General Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Art, Performing Arts & Design,Computer Science,Agriculture & Forestry,Sociology,Mathematics & Statistics,Education,Mechanical & Aerospace Engineering,Other Health,Electrical & Electronic Engineering,Physics & Astronomy,Economics & Econometrics,Biological Sciences",False,False
301,301-350,Claude Bernard University Lyon 1,-,219,21.2,343,50.6,219,33.3,299,16.3,355,61.4,234,France,Claude Bernard University Lyon 1,"Medicine & Dentistry,Economics & Econometrics,General Engineering,Electrical & Electronic Engineering,Physics & Astronomy,Accounting & Finance,Mechanical & Aerospace Engineering,Computer Science,Veterinary Science,Education,Geology, Environmental, Earth & Marine Sciences,Chemistry,Civil Engineering,Business & Management,Agriculture & Forestry,Biological Sciences,Other Health,Chemical Engineering,Mathematics & Statistics,Sport Science",False,False
301,301-350,Wuhan University of Technology,-,398,14.8,395,18.9,396,58.7,102,7.8,400,78.1,108,China,Wuhan University of Technology,"General Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Business & Management,Sport Science,Accounting & Finance,Biological Sciences,Sociology,Computer Science,Geography,Education,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Electrical & Electronic Engineering,Mathematics & Statistics,Economics & Econometrics,Law,Civil Engineering,Communication & Media Studies,Architecture,Chemical Engineering,Chemistry,Politics & International Studies (incl Development Studies)",False,False
301,301-350,Drexel University,-,224,33.9,196,38.2,293,32.5,309,15.0,368,56.2,283,United States,Drexel University,"Education,Physics & Astronomy,Accounting & Finance,Mechanical & Aerospace Engineering,Computer Science,Biological Sciences,Architecture,General Engineering,Communication & Media Studies,Medicine & Dentistry,Languages, Literature & Linguistics,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Chemical Engineering,Electrical & Electronic Engineering,Sport Science,Business & Management,Economics & Econometrics,Law,History, Philosophy & Theology,Psychology,Veterinary Science,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Mathematics & Statistics,Other Health,Chemistry,Agriculture & Forestry",False,False
301,301-350,Autonomous University of Madrid,-,205,24.5,316,46.0,249,33.4,296,19.4,324,55.0,293,Spain,Autonomous University of Madrid,"Business & Management,Law,Geography,Languages, Literature & Linguistics,Chemistry,Medicine & Dentistry,General Engineering,Sociology,History, Philosophy & Theology,Sport Science,Accounting & Finance,Communication & Media Studies,Biological Sciences,Art, Performing Arts & Design,Computer Science,Mathematics & Statistics,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Archaeology,Other Health,Psychology,Education,Physics & Astronomy",False,False
301,301-350,Aalto University,-,202,26.9,283,64.3,133,39.4,223,17.0,350,57.4,269,Finland,Aalto University,"Chemical Engineering,Education,Art, Performing Arts & Design,Physics & Astronomy,Mathematics & Statistics,General Engineering,Chemistry,Architecture,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Computer Science,Civil Engineering,Economics & Econometrics,Business & Management,Accounting & Finance,Communication & Media Studies,Psychology",False,False
301,301-350,University of Warsaw,-,385,18.7,374,42.8,269,28.3,366,14.3,379,71.1,166,Poland,University of Warsaw,"Psychology,Geography,Education,Economics & Econometrics,History, Philosophy & Theology,Chemistry,Accounting & Finance,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Law,Art, Performing Arts & Design,Communication & Media Studies,Business & Management,Computer Science,Mathematics & Statistics,Physics & Astronomy,Sociology,Biological Sciences,Archaeology,Geology, Environmental, Earth & Marine Sciences",False,False
301,301-350,University of Waikato,-,384,18.4,376,82.4,45,46.3,156,18.1,342,56.9,276,New Zealand,University of Waikato UoW,"Civil Engineering,Communication & Media Studies,Accounting & Finance,General Engineering,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Geography,Art, Performing Arts & Design,Business & Management,Chemical Engineering,Psychology,History, Philosophy & Theology,Electrical & Electronic Engineering,Chemistry,Sociology,Sport Science,Other Health,Computer Science,Biological Sciences,Languages, Literature & Linguistics,Mathematics & Statistics,Education,Physics & Astronomy,Economics & Econometrics,Agriculture & Forestry,Law,Politics & International Studies (incl Development Studies)",False,False
301,301-350,University of Crete,-,319,18.2,379,47.1,241,35.0,277,16.6,352,65.6,206,Greece,University of Crete,"Computer Science,History, Philosophy & Theology,Chemistry,Physics & Astronomy,Sociology,General Engineering,Biological Sciences,Archaeology,Other Health,Psychology,Education,Medicine & Dentistry,Business & Management,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Economics & Econometrics,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics",False,False
301,301-350,University of Pisa,-,355,20.3,356,35.0,317,41.7,199,18.1,341,64.2,220,Italy,University of Pisa,"Chemistry,General Engineering,Other Health,Archaeology,Civil Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Art, Performing Arts & Design,Veterinary Science,Computer Science,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Medicine & Dentistry,Psychology,Chemical Engineering,Business & Management,Biological Sciences,Law,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Electrical & Electronic Engineering,Accounting & Finance,Sport Science,Politics & International Studies (incl Development Studies),Education,Physics & Astronomy,Economics & Econometrics,Sociology,Agriculture & Forestry",False,False
301,301-350,Washington State University,-,394,28.4,265,35.2,314,55.6,110,26.5,245,46.1,357,United States,Washington State University,"Medicine & Dentistry,Geography,Agriculture & Forestry,Accounting & Finance,Chemistry,Civil Engineering,Architecture,Electrical & Electronic Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Psychology,Computer Science,Business & Management,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,General Engineering,History, Philosophy & Theology,Sport Science,Mechanical & Aerospace Engineering,Mathematics & Statistics,Archaeology,Sociology,Art, Performing Arts & Design,Education,Veterinary Science,Biological Sciences,Economics & Econometrics,Politics & International Studies (incl Development Studies),Communication & Media Studies,Other Health",False,False
301,301-350,Murdoch University,-,259,16.7,386,86.4,26,49.9,133,16.0,359,51.7,314,Australia,Murdoch University Murdoch,"Economics & Econometrics,Law,Biological Sciences,Education,Communication & Media Studies,Languages, Literature & Linguistics,Physics & Astronomy,Chemical Engineering,Chemistry,Sociology,Other Health,Sport Science,Art, Performing Arts & Design,General Engineering,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Electrical & Electronic Engineering,Psychology,Accounting & Finance,Mathematics & Statistics,Business & Management,Veterinary Science,Computer Science,Politics & International Studies (incl Development Studies),Agriculture & Forestry",False,False
301,301-350,Heriot-Watt University,-,230,24.7,312,87.8,22,44.3,175,20.8,310,39.0,380,United Kingdom,Heriot-Watt University,"Architecture,Electrical & Electronic Engineering,Civil Engineering,Chemical Engineering,Chemistry,Accounting & Finance,Mechanical & Aerospace Engineering,Computer Science,Mathematics & Statistics,Sport Science,Psychology,Business & Management,General Engineering,Languages, Literature & Linguistics,Biological Sciences,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Physics & Astronomy",False,False
351,351-400,Johannes Kepler University of Linz,-,239,20.0,359,57.7,178,41.9,195,15.3,367,51.0,317,Austria,Johannes Kepler University of Linz,"Education,Law,Accounting & Finance,Chemical Engineering,Sociology,Politics & International Studies (incl Development Studies),Physics & Astronomy,Psychology,Mathematics & Statistics,General Engineering,Electrical & Electronic Engineering,Computer Science,Mechanical & Aerospace Engineering,Economics & Econometrics,Biological Sciences,Medicine & Dentistry,Business & Management,Chemistry",False,False
