rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_international_outlook,scores_international_outlook_rank,scores_industry_income,scores_industry_income_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,location,aliases,subjects_offered,closed,unaccredited
351,351-400,Lehigh University,-,249,26.0,319,30.4,330,40.1,207,19.7,342,50.6,303,United States,Lehigh University,"Art, Performing Arts & Design,Accounting & Finance,Economics & Econometrics,Civil Engineering,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemistry,Education,Psychology,Languages, Literature & Linguistics,Communication & Media Studies,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Sociology,Physics & Astronomy,Chemical Engineering,Mechanical & Aerospace Engineering,Architecture,History, Philosophy & Theology,Other Health,General Engineering,Computer Science,Business & Management,Mathematics & Statistics",False,False
351,351-400,Waseda University,-,395,28.9,292,32.8,312,30.8,331,21.3,328,37.8,376,Japan,Waseda University,"Languages, Literature & Linguistics,Computer Science,Biological Sciences,Accounting & Finance,General Engineering,Physics & Astronomy,Business & Management,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Archaeology,Education,Psychology,Medicine & Dentistry,Sport Science,Politics & International Studies (incl Development Studies),Other Health,Chemistry,History, Philosophy & Theology,Electrical & Electronic Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Geography,Chemical Engineering,Communication & Media Studies,Economics & Econometrics,Architecture,Law,Sociology",False,False
351,351-400,King Mongkut’s University of Technology Thonburi,-,244,11.3,400,23.8,377,60.2,91,10.2,395,68.4,173,Thailand,King Mongkut’s University of Technology Thonburi,"Languages, Literature & Linguistics,Agriculture & Forestry,Chemical Engineering,Education,Physics & Astronomy,Civil Engineering,Biological Sciences,Business & Management,Geology, Environmental, Earth & Marine Sciences,Architecture,Electrical & Electronic Engineering,Communication & Media Studies,Computer Science,Mathematics & Statistics,Accounting & Finance,General Engineering,Mechanical & Aerospace Engineering,Chemistry",False,False
351,351-400,University of Aveiro,-,309,21.0,359,48.7,220,39.9,213,21.1,330,49.0,316,Portugal,University of Aveiro,"Mathematics & Statistics,Biological Sciences,Chemistry,Communication & Media Studies,Business & Management,Psychology,Electrical & Electronic Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Computer Science,Sociology,Art, Performing Arts & Design,Economics & Econometrics,Chemical Engineering,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Agriculture & Forestry,Education,Other Health,General Engineering,Politics & International Studies (incl Development Studies),Civil Engineering,Accounting & Finance",False,False
351,351-400,University of Liège,-,340,21.9,353,67.8,98,55.9,103,16.9,366,48.4,322,Belgium,University of Liège,"Economics & Econometrics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Education,Biological Sciences,Psychology,Law,Chemistry,Accounting & Finance,Archaeology,Chemical Engineering,Communication & Media Studies,Architecture,Civil Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,General Engineering,Geography,Medicine & Dentistry,Agriculture & Forestry,Physics & Astronomy,Languages, Literature & Linguistics,Computer Science,Veterinary Science,Other Health,Sport Science,Mathematics & Statistics,Mechanical & Aerospace Engineering,Business & Management,Sociology",False,False
351,351-400,University of Tasmania,-,372,19.5,373,68.4,94,44.8,153,17.5,364,47.2,334,Australia,University of Tasmania,"Accounting & Finance,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Psychology,History, Philosophy & Theology,Other Health,Medicine & Dentistry,Biological Sciences,Sociology,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Chemistry,Agriculture & Forestry,Sport Science,Civil Engineering,Communication & Media Studies,Economics & Econometrics,Computer Science,Physics & Astronomy,Languages, Literature & Linguistics,General Engineering,Mathematics & Statistics,Architecture,Education,Geography,Business & Management,Law,Geology, Environmental, Earth & Marine Sciences",False,False
351,351-400,University of Wyoming,-,390,18.6,384,28.1,346,30.9,328,24.2,298,47.5,331,United States,University of Wyoming,"Computer Science,Sociology,Business & Management,Economics & Econometrics,Agriculture & Forestry,Psychology,Accounting & Finance,Biological Sciences,Communication & Media Studies,Medicine & Dentistry,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Electrical & Electronic Engineering,Geography,Education,Sport Science,Chemistry,Chemical Engineering,Physics & Astronomy,Other Health,Law,Languages, Literature & Linguistics,Mathematics & Statistics",False,False
351,351-400,University of Minho,-,345,17.6,388,44.1,250,32.2,307,19.7,343,51.2,299,Portugal,University of Minho,"Medicine & Dentistry,Mathematics & Statistics,Business & Management,General Engineering,Geography,Civil Engineering,Physics & Astronomy,Economics & Econometrics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Computer Science,Chemistry,History, Philosophy & Theology,Other Health,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Law,Psychology,Architecture,Chemical Engineering,Agriculture & Forestry,Archaeology,Education,Biological Sciences,Sociology,Accounting & Finance,Mechanical & Aerospace Engineering,Communication & Media Studies",False,False
351,351-400,SUNY Binghamton University,-,210,23.3,337,30.7,327,33.4,293,21.9,318,51.1,301,United States,SUNY Binghamton University,"Education,Electrical & Electronic Engineering,General Engineering,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Chemical Engineering,Psychology,History, Philosophy & Theology,Physics & Astronomy,Archaeology,Geography,Medicine & Dentistry,Art, Performing Arts & Design,Business & Management,Accounting & Finance,Mathematics & Statistics,Computer Science,Politics & International Studies (incl Development Studies),Chemistry,Sociology,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Economics & Econometrics",False,False
351,351-400,University of Valencia,-,382,17.2,392,40.8,262,32.5,304,14.5,379,62.8,215,Spain,University of Valencia,"Business & Management,Geography,Biological Sciences,Languages, Literature & Linguistics,Computer Science,Geology, Environmental, Earth & Marine Sciences,Archaeology,Electrical & Electronic Engineering,Psychology,Accounting & Finance,Education,Chemistry,Economics & Econometrics,Sport Science,Politics & International Studies (incl Development Studies),Law,Communication & Media Studies,Art, Performing Arts & Design,Chemical Engineering,Physics & Astronomy,History, Philosophy & Theology,Other Health,Veterinary Science,Sociology,Medicine & Dentistry,Agriculture & Forestry,Mathematics & Statistics",False,False
351,351-400,Paris Dauphine University,-,277,22.0,351,57.6,162,29.4,349,12.7,386,50.6,304,France,Paris Dauphine University,"Business & Management,Computer Science,Economics & Econometrics,Law,Mathematics & Statistics,Other Health,Politics & International Studies (incl Development Studies)",False,False
351,351-400,Heriot-Watt University,-,230,20.7,364,84.2,32,48.4,134,21.4,325,42.1,361,United Kingdom,Heriot-Watt University,"Architecture,Electrical & Electronic Engineering,Civil Engineering,Chemical Engineering,Chemistry,Accounting & Finance,Mechanical & Aerospace Engineering,Computer Science,Mathematics & Statistics,Sport Science,Psychology,Business & Management,General Engineering,Languages, Literature & Linguistics,Biological Sciences,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Physics & Astronomy",False,False
351,351-400,Southern Methodist University,-,290,18.6,381,35.2,293,-,380,9.0,400,67.3,175,United States,Southern Methodist University,"Accounting & Finance,Archaeology,Architecture,Art, Performing Arts & Design,Biological Sciences,Business & Management,Chemistry,Civil Engineering,Communication & Media Studies,Computer Science,Economics & Econometrics,Education,Electrical & Electronic Engineering,General Engineering,Geography,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Languages, Literature & Linguistics,Mathematics & Statistics,Mechanical & Aerospace Engineering,Other Health,Physics & Astronomy,Politics & International Studies (incl Development Studies),Psychology,Sociology",False,False
351,351-400,University of Technology Sydney,-,373,20.7,365,74.7,68,33.9,287,21.5,324,34.7,381,Australia,University of Technology Sydney UTS,"Sociology,Psychology,Computer Science,General Engineering,Agriculture & Forestry,Medicine & Dentistry,Education,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Mathematics & Statistics,Chemical Engineering,History, Philosophy & Theology,Art, Performing Arts & Design,Physics & Astronomy,Electrical & Electronic Engineering,Architecture,Civil Engineering,Law,Economics & Econometrics,Communication & Media Studies,Accounting & Finance,Sport Science,Chemistry,Business & Management,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Other Health",False,False
351,351-400,Charles Darwin University,-,217,17.2,391,44.3,248,32.5,303,15.3,373,53.3,278,Australia,Charles Darwin University,"Languages, Literature & Linguistics,Civil Engineering,History, Philosophy & Theology,Electrical & Electronic Engineering,Sociology,Medicine & Dentistry,Sport Science,Agriculture & Forestry,Education,Other Health,Communication & Media Studies,Law,Architecture,Art, Performing Arts & Design,Computer Science,Business & Management,Psychology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Accounting & Finance",False,False
351,351-400,University of Modena and Reggio Emilia,-,347,17.3,389,30.0,332,32.3,306,16.6,367,58.5,243,Italy,University of Modena and Reggio Emilia,"History, Philosophy & Theology,Mathematics & Statistics,Languages, Literature & Linguistics,General Engineering,Psychology,Computer Science,Agriculture & Forestry,Accounting & Finance,Electrical & Electronic Engineering,Physics & Astronomy,Education,Law,Other Health,Chemistry,Geography,Business & Management,Civil Engineering,Communication & Media Studies,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Biological Sciences,Chemical Engineering,Mechanical & Aerospace Engineering,Sociology",False,False
351,351-400,University of Warsaw,-,386,23.2,338,39.8,265,27.9,363,18.4,356,54.0,274,Poland,University of Warsaw,"Psychology,Geography,Education,Economics & Econometrics,History, Philosophy & Theology,Chemistry,Accounting & Finance,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Law,Art, Performing Arts & Design,Communication & Media Studies,Business & Management,Computer Science,Mathematics & Statistics,Physics & Astronomy,Sociology,Biological Sciences,Archaeology,Geology, Environmental, Earth & Marine Sciences",False,False
351,351-400,Temple University,-,298,37.2,206,20.1,389,-,382,18.8,353,43.3,358,United States,Temple University,"Accounting & Finance,General Engineering,Physics & Astronomy,Architecture,Medicine & Dentistry,Communication & Media Studies,Law,Languages, Literature & Linguistics,Computer Science,Sport Science,Sociology,History, Philosophy & Theology,Education,Agriculture & Forestry,Mechanical & Aerospace Engineering,Geography,Business & Management,Art, Performing Arts & Design,Biological Sciences,Civil Engineering,Chemistry,Politics & International Studies (incl Development Studies),Economics & Econometrics,Mathematics & Statistics,Other Health,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Psychology",False,False
351,351-400,University of Oklahoma,-,351,36.8,208,24.2,374,33.9,286,17.8,360,42.9,359,United States,University of Oklahoma,"Geography,Languages, Literature & Linguistics,Biological Sciences,Politics & International Studies (incl Development Studies),Education,Communication & Media Studies,Accounting & Finance,Electrical & Electronic Engineering,Sport Science,Medicine & Dentistry,Economics & Econometrics,Law,General Engineering,Architecture,History, Philosophy & Theology,Business & Management,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Psychology,Civil Engineering,Sociology,Physics & Astronomy,Computer Science,Other Health,Archaeology,Chemical Engineering,Chemistry,Mathematics & Statistics",False,False
