rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
16860,1501+,National Kaohsiung University of Science and Technology,10.4–18.3,16860,15.7,1627,13.8,1120,15.0,1558,48.6,439,22.8,1581,Taiwan,"28,128",28.2,2%,36 : 64,National Kaohsiung University of Science and Technology,"Chemical Engineering,Civil Engineering,Languages, Literature & Linguistics,General Engineering,Law,Biological Sciences,Accounting & Finance,Business & Management,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Computer Science,Electrical & Electronic Engineering,Chemistry,Geology, Environmental, Earth & Marine Sciences",False,False
16870,1501+,National Taipei University,10.4–18.3,16870,18.5,1272,13.7,1126,14.2,1585,38.1,1283,28.5,1327,Taiwan,"8,344",16.0,5%,54 : 46,National Taipei University,"Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Law,Economics & Econometrics,Languages, Literature & Linguistics,Sociology,Business & Management,Electrical & Electronic Engineering,Mathematics & Statistics,Accounting & Finance,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Computer Science",False,False
16880,1501+,National United University,10.4–18.3,16880,13.9,1755,13.1,1184,21.6,1389,39.4,1053,20.0,1689,Taiwan,"7,418",20.7,1%,32 : 68,National United University,"Accounting & Finance,Electrical & Electronic Engineering,Architecture,Mechanical & Aerospace Engineering,Business & Management,Civil Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Chemical Engineering,General Engineering,Computer Science,Art, Performing Arts & Design",False,False
16890,1501+,Nizhny Novgorod State Technical University,10.4–18.3,16890,17.6,1414,9.2,1622,6.4,1747,48.9,433,20.0,1690,Russian Federation,"7,728",12.0,3%,25 : 75,Nizhny Novgorod State Technical University,"Geology, Environmental, Earth & Marine Sciences,Computer Science,Business & Management,General Engineering,Mechanical & Aerospace Engineering,Chemistry,Electrical & Electronic Engineering,Communication & Media Studies,Economics & Econometrics,Chemical Engineering",False,False
16900,1501+,Nnamdi Azikiwe University,10.4–18.3,16900,16.6,1543,8.3,1746,14.3,1583,37.2,1576,27.6,1364,Nigeria,"33,509",15.7,0%,46 : 54,Nnamdi Azikiwe University,"Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Communication & Media Studies,Art, Performing Arts & Design,Education,Business & Management,Physics & Astronomy,Biological Sciences,Languages, Literature & Linguistics,Medicine & Dentistry,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Computer Science,History, Philosophy & Theology,Civil Engineering,Mathematics & Statistics,Accounting & Finance,General Engineering,Chemistry,Sociology,Architecture,Electrical & Electronic Engineering,Psychology,Economics & Econometrics,Sport Science,Other Health,Law,Geography",False,False
16910,1501+,North-Caucasus Federal University,10.4–18.3,16910,22.7,899,9.0,1648,16.5,1516,38.4,1213,29.7,1280,Russian Federation,"17,829",8.2,10%,51 : 49,North-Caucasus Federal University,"Languages, Literature & Linguistics,Electrical & Electronic Engineering,Mathematics & Statistics,History, Philosophy & Theology,Civil Engineering,Communication & Media Studies,Education,Psychology,Economics & Econometrics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Architecture,Medicine & Dentistry,Geography,Other Health,Chemistry,Art, Performing Arts & Design,Business & Management,Biological Sciences,Computer Science,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Physics & Astronomy,Accounting & Finance,General Engineering,Sociology,Law",False,False
16920,1501+,North-Eastern Federal University,10.4–18.3,16920,21.5,1001,9.7,1551,6.0,1753,37.7,1372,23.5,1545,Russian Federation,"12,449",12.5,3%,55 : 45,North-Eastern Federal University,"Mathematics & Statistics,Art, Performing Arts & Design,Chemistry,Education,Sociology,Veterinary Science,Physics & Astronomy,Law,Other Health,Geography,Medicine & Dentistry,Agriculture & Forestry,Communication & Media Studies,Electrical & Electronic Engineering,Accounting & Finance,General Engineering,Psychology,Computer Science,Archaeology,Biological Sciences,History, Philosophy & Theology,Civil Engineering,Languages, Literature & Linguistics,Sport Science,Politics & International Studies (incl Development Studies),Business & Management,Mechanical & Aerospace Engineering,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Architecture,Chemical Engineering",False,False
16930,1501+,Northern (Arctic) Federal University named after M.V. Lomonosov,10.4–18.3,16930,17.7,1394,11.0,1396,4.0,1776,39.3,1068,27.5,1369,Russian Federation,"7,623",15.3,8%,54 : 46,Northern (Arctic) Federal University named after M.V. Lomonosov,"Sociology,Physics & Astronomy,Agriculture & Forestry,Biological Sciences,Chemistry,Computer Science,Business & Management,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Communication & Media Studies,Medicine & Dentistry,General Engineering,Accounting & Finance,History, Philosophy & Theology,Civil Engineering,Economics & Econometrics,Psychology,Chemical Engineering,Education,Sport Science,Geology, Environmental, Earth & Marine Sciences,Law",False,False
16940,1501+,North-Western State Medical University named after I.I. Mechnikov,10.4–18.3,16940,22.1,945,8.3,1747,1.3,1796,36.9,1775,25.1,1460,Russian Federation,"6,392",5.8,10%,,North-Western State Medical University named after I.I. Mechnikov,"Other Health,Medicine & Dentistry",False,False
16950,1501+,Nosov Magnitogorsk State Technical University,10.4–18.3,16950,15.9,1610,10.3,1477,5.5,1757,38.7,1163,17.7,1756,Russian Federation,"8,128",14.4,3%,45 : 55,Nosov Magnitogorsk State Technical University,"Languages, Literature & Linguistics,Sociology,Electrical & Electronic Engineering,Architecture,Chemical Engineering,Business & Management,Accounting & Finance,Chemistry,Computer Science,Communication & Media Studies,Mathematics & Statistics,Education,Mechanical & Aerospace Engineering,General Engineering,Civil Engineering,History, Philosophy & Theology,Physics & Astronomy",False,False
16960,1501+,Universidade Nove de Julho (Uninove),10.4–18.3,16960,18.4,1292,7.7,1793,11.7,1633,37.9,1330,22.2,1599,Brazil,"79,285",25.4,1%,58 : 42,Universidade Nove de Julho (Uninove),"Accounting & Finance,Medicine & Dentistry,Geography,Chemistry,Computer Science,Civil Engineering,Politics & International Studies (incl Development Studies),Communication & Media Studies,Mechanical & Aerospace Engineering,Biological Sciences,History, Philosophy & Theology,Agriculture & Forestry,Education,Art, Performing Arts & Design,Chemical Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Sport Science,General Engineering,Archaeology,Sociology,Business & Management,Architecture,Veterinary Science,Other Health,Languages, Literature & Linguistics,Mathematics & Statistics,Law,Economics & Econometrics,Electrical & Electronic Engineering,Psychology",False,False
16970,1501+,University of Novi Sad,10.4–18.3,16970,16.7,1529,11.1,1378,15.7,1540,42.2,737,35.8,1074,Serbia,"47,669",15.3,1%,57 : 43,University of Novi Sad,"Mathematics & Statistics,Geography,Accounting & Finance,Other Health,Biological Sciences,Chemistry,Languages, Literature & Linguistics,Chemical Engineering,Education,Computer Science,Physics & Astronomy,Veterinary Science,Mechanical & Aerospace Engineering,Agriculture & Forestry,Electrical & Electronic Engineering,History, Philosophy & Theology,Psychology,Art, Performing Arts & Design,Communication & Media Studies,Business & Management,Law,Sport Science,General Engineering,Architecture,Medicine & Dentistry,Economics & Econometrics,Sociology,Civil Engineering",False,False
16980,1501+,Novosibirsk State Technical University,10.4–18.3,16980,20.1,1121,13.0,1193,5.5,1758,40.5,895,36.9,1046,Russian Federation,"11,566",10.7,22%,45 : 55,Novosibirsk State Technical University,"Electrical & Electronic Engineering,Sociology,Computer Science,Physics & Astronomy,Communication & Media Studies,Chemical Engineering,Accounting & Finance,Chemistry,Mechanical & Aerospace Engineering,Psychology,Business & Management,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,General Engineering,Economics & Econometrics,Mathematics & Statistics",False,False
16990,1501+,Nueva Granada Military University,10.4–18.3,16990,18.0,1345,7.7,1794,2.9,1789,37.0,1689,27.3,1374,Colombia,"17,620",10.4,0%,46 : 54,Nueva Granada Military University,"Economics & Econometrics,Law,Other Health,General Engineering,Electrical & Electronic Engineering,Chemistry,Medicine & Dentistry,Civil Engineering,Physics & Astronomy,Education,Business & Management,Mathematics & Statistics,Accounting & Finance,Computer Science,History, Philosophy & Theology,Biological Sciences,Politics & International Studies (incl Development Studies)",False,False
17000,1501+,Ochanomizu University,10.4–18.3,17000,28.6,579,13.9,1113,7.7,1716,39.4,1055,26.8,1392,Japan,"2,743",14.9,6%,100 : 0,Ochanomizu University,"Computer Science,History, Philosophy & Theology,General Engineering,Biological Sciences,Languages, Literature & Linguistics,Art, Performing Arts & Design,Physics & Astronomy,Civil Engineering,Psychology,Geography,Mathematics & Statistics,Education,Sociology,Chemistry",False,False
17010,1501+,Ogarev Mordovia State University,10.4–18.3,17010,15.5,1652,9.2,1623,3.2,1782,39.7,1011,28.9,1308,Russian Federation,"15,472",14.6,13%,49 : 51,Ogarev Mordovia State University,"Mechanical & Aerospace Engineering,Business & Management,Communication & Media Studies,Physics & Astronomy,Electrical & Electronic Engineering,Computer Science,Law,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Medicine & Dentistry,Veterinary Science,Architecture,Other Health,Chemistry,Geography,General Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Economics & Econometrics,Biological Sciences,Sociology,Accounting & Finance,Agriculture & Forestry,Chemical Engineering,Psychology,Civil Engineering,Mathematics & Statistics",False,False
17020,1501+,Oita University,10.4–18.3,17020,20.8,1054,11.1,1379,17.3,1486,39.5,1037,19.6,1701,Japan,"5,433",8.5,2%,38 : 62,Oita University,"Medicine & Dentistry,Sociology,Business & Management,Chemistry,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Architecture,Education,Mathematics & Statistics,Other Health",False,False
17030,1501+,Omsk State Technical University,10.4–18.3,17030,16.4,1568,8.7,1692,6.5,1743,38.9,1136,32.2,1187,Russian Federation,"12,553",11.6,18%,34 : 66,Omsk State Technical University,"Electrical & Electronic Engineering,Psychology,Business & Management,General Engineering,Chemistry,Mechanical & Aerospace Engineering,Economics & Econometrics,Communication & Media Studies,Computer Science,Chemical Engineering,Art, Performing Arts & Design",False,False
17040,1501+,Ondokuz Mayis University,10.4–18.3,17040,16.1,1594,10.5,1454,16.9,1502,43.8,625,33.6,1148,Turkey,"33,798",16.0,15%,50 : 50,Ondokuz Mayis University,"Architecture,Civil Engineering,Business & Management,Psychology,Sport Science,Agriculture & Forestry,Education,Communication & Media Studies,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Geography,Biological Sciences,History, Philosophy & Theology,Accounting & Finance,Veterinary Science,Chemistry,Archaeology,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Electrical & Electronic Engineering,General Engineering,Physics & Astronomy,Mathematics & Statistics,Sociology,Chemical Engineering,Medicine & Dentistry,Law,Other Health,Computer Science",False,False
17050,1501+,University of Oradea,10.4–18.3,17050,14.8,1705,8.9,1663,16.3,1521,37.1,1620,35.2,1092,Romania,"15,840",17.2,6%,55 : 45,University of Oradea,"History, Philosophy & Theology,Mathematics & Statistics,Sport Science,Business & Management,Agriculture & Forestry,Other Health,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Computer Science,Electrical & Electronic Engineering,Communication & Media Studies,Medicine & Dentistry,Law,Physics & Astronomy,Architecture,Accounting & Finance,Biological Sciences,Sociology,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Education,Geography,Art, Performing Arts & Design,Civil Engineering,Chemistry,Economics & Econometrics,General Engineering,Psychology",False,False
17060,1501+,Osaka Institute of Technology,10.4–18.3,17060,14.7,1716,12.2,1270,22.9,1361,41.3,818,24.1,1516,Japan,"7,160",30.3,1%,13 : 87,Osaka Institute of Technology,"Law,Business & Management,Biological Sciences,Architecture,Chemical Engineering,Mathematics & Statistics,Civil Engineering,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Computer Science,Electrical & Electronic Engineering",False,False
17070,1501+,Osaka Medical and Pharmaceutical University,10.4–18.3,17070,25.0,749,10.8,1421,14.8,1563,38.7,1164,16.5,1781,Japan,"3,094",5.5,1%,59 : 41,Osaka Medical and Pharmaceutical University,"Medicine & Dentistry,Other Health",False,False
17080,1501+,Ovidius University of Constanța,10.4–18.3,17080,16.2,1585,8.6,1708,3.1,1783,37.0,1690,23.4,1549,Romania,"18,344",12.7,6%,47 : 53,Ovidius University of Constanța,"Geography,Psychology,Medicine & Dentistry,History, Philosophy & Theology,Accounting & Finance,Art, Performing Arts & Design,Computer Science,Biological Sciences,Languages, Literature & Linguistics,Other Health,Education,Civil Engineering,Agriculture & Forestry,Sport Science,Mechanical & Aerospace Engineering,Law,Sociology,Chemistry,Mathematics & Statistics,Business & Management",False,False
17090,1501+,Universitas Padjadjaran,10.4–18.3,17090,22.5,914,11.0,1397,17.0,1497,41.8,772,26.1,1421,Indonesia,"35,873",12.1,1%,60 : 40,Universitas Padjadjaran,"Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Electrical & Electronic Engineering,History, Philosophy & Theology,Biological Sciences,Mathematics & Statistics,Psychology,Computer Science,Accounting & Finance,Chemistry,Business & Management,Economics & Econometrics,Sociology,Veterinary Science,Medicine & Dentistry,Physics & Astronomy,General Engineering,Communication & Media Studies,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Education,Law,Sport Science,Other Health,Agriculture & Forestry",False,False
