rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_international_outlook,scores_international_outlook_rank,scores_industry_income,scores_industry_income_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,location,aliases,subjects_offered,closed,unaccredited
351,351-400,Western Sydney University,-,394,17.8,392,50.1,237,30.4,354,22.4,312,58.7,278,Australia,Western Sydney University University of Western Sydney WSU UWS,"Art, Performing Arts & Design,Law,Architecture,Civil Engineering,Sport Science,Communication & Media Studies,Chemistry,Medicine & Dentistry,Accounting & Finance,General Engineering,Mathematics & Statistics,Archaeology,Other Health,Agriculture & Forestry,Sociology,History, Philosophy & Theology,Chemical Engineering,Biological Sciences,Geography,Economics & Econometrics,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Psychology,Languages, Literature & Linguistics,Education,Veterinary Science,Politics & International Studies (incl Development Studies),Business & Management,Electrical & Electronic Engineering,Physics & Astronomy",False,False
351,351-400,Lehigh University,-,247,25.4,329,34.5,341,39.2,240,16.6,370,56.3,299,United States,Lehigh University,"Art, Performing Arts & Design,Accounting & Finance,Economics & Econometrics,Civil Engineering,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemistry,Education,Psychology,Languages, Literature & Linguistics,Communication & Media Studies,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Sociology,Physics & Astronomy,Chemical Engineering,Mechanical & Aerospace Engineering,Architecture,History, Philosophy & Theology,Other Health,General Engineering,Computer Science,Business & Management,Mathematics & Statistics",False,False
351,351-400,University of Liège,-,333,25.9,322,69.1,110,70.4,75,18.4,347,44.6,372,Belgium,University of Liège,"Economics & Econometrics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Education,Biological Sciences,Psychology,Law,Chemistry,Accounting & Finance,Archaeology,Chemical Engineering,Communication & Media Studies,Architecture,Civil Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,General Engineering,Geography,Medicine & Dentistry,Agriculture & Forestry,Physics & Astronomy,Languages, Literature & Linguistics,Computer Science,Veterinary Science,Other Health,Sport Science,Mathematics & Statistics,Mechanical & Aerospace Engineering,Business & Management,Sociology",False,False
351,351-400,Vrije Universiteit Brussel,-,389,31.2,245,54.5,207,44.8,176,17.9,353,48.1,356,Belgium,Vrije Universiteit Brussel,"Business & Management,Chemistry,Education,General Engineering,Politics & International Studies (incl Development Studies),Computer Science,Sport Science,Physics & Astronomy,Economics & Econometrics,Mathematics & Statistics,Sociology,Archaeology,Biological Sciences,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Communication & Media Studies,Other Health,Electrical & Electronic Engineering,Psychology,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Civil Engineering,Medicine & Dentistry,Law,Geography",False,False
351,351-400,University of Vermont,-,380,26.8,311,21.0,394,-,398,19.4,340,57.5,292,United States,University of Vermont UV Vermont USA,"Art, Performing Arts & Design,Electrical & Electronic Engineering,Psychology,Economics & Econometrics,Biological Sciences,Sociology,Education,Geography,Other Health,Veterinary Science,Civil Engineering,Communication & Media Studies,Agriculture & Forestry,Mathematics & Statistics,Business & Management,Sport Science,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,General Engineering,Chemistry,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Computer Science,Physics & Astronomy",False,False
351,351-400,University of Lisbon,-,334,30.1,265,46.8,262,33.9,300,22.8,304,44.8,371,Portugal,University of Lisbon,"Accounting & Finance,Law,Mathematics & Statistics,Sport Science,Sociology,Business & Management,General Engineering,Psychology,Archaeology,Computer Science,Languages, Literature & Linguistics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Economics & Econometrics,Biological Sciences,Communication & Media Studies,History, Philosophy & Theology,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture,Medicine & Dentistry,Veterinary Science,Education,Electrical & Electronic Engineering,Geography,Other Health,Mechanical & Aerospace Engineering,Physics & Astronomy,Art, Performing Arts & Design,Civil Engineering,Chemistry",False,False
351,351-400,RCSI University of Medicine and Health Sciences,-,274,24.7,336,82.6,49,28.4,379,18.9,344,43.5,377,Ireland,RCSI University of Medicine and Health Sciences rcsi,"Other Health,Medicine & Dentistry",False,False
351,351-400,Linköping University,-,248,20.2,374,50.9,229,-,386,27.6,253,51.5,330,Sweden,Linköping University,"Languages, Literature & Linguistics,Electrical & Electronic Engineering,Physics & Astronomy,Education,Chemistry,History, Philosophy & Theology,Other Health,Mathematics & Statistics,Geography,Art, Performing Arts & Design,Computer Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Biological Sciences,Business & Management,Agriculture & Forestry,Sociology,Psychology,Chemical Engineering,Medicine & Dentistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,General Engineering,Communication & Media Studies,Civil Engineering,Veterinary Science",False,False
351,351-400,University of Rome III,-,356,19.3,385,48.0,253,37.7,256,11.8,392,62.1,253,Italy,University of Rome III,"Sociology,Business & Management,Civil Engineering,Economics & Econometrics,Archaeology,Biological Sciences,Communication & Media Studies,Art, Performing Arts & Design,Architecture,Mathematics & Statistics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Education,Accounting & Finance,Agriculture & Forestry,History, Philosophy & Theology,Physics & Astronomy,Computer Science,Mechanical & Aerospace Engineering,Law",False,False
351,351-400,Wuhan University,-,398,34.1,205,33.1,350,85.9,45,17.4,356,48.5,352,China,Wuhan University,"Law,Psychology,History, Philosophy & Theology,Computer Science,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Geography,General Engineering,Education,Physics & Astronomy,Mathematics & Statistics,Electrical & Electronic Engineering,Accounting & Finance,Agriculture & Forestry,Languages, Literature & Linguistics,Veterinary Science,Economics & Econometrics,Civil Engineering,Architecture,Archaeology,Other Health,Chemical Engineering,Mechanical & Aerospace Engineering,Business & Management,Communication & Media Studies,Art, Performing Arts & Design,Chemistry,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Sociology",False,False
351,351-400,Ruhr University Bochum,-,275,31.5,243,53.6,214,47.4,158,22.5,307,42.0,380,Germany,Ruhr University Bochum,"Archaeology,Computer Science,Psychology,Business & Management,Law,Politics & International Studies (incl Development Studies),General Engineering,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Chemical Engineering,Sociology,Other Health,Biological Sciences,Communication & Media Studies,Languages, Literature & Linguistics,Education,Physics & Astronomy,Economics & Econometrics,Mechanical & Aerospace Engineering,Geography,Accounting & Finance,Civil Engineering,Sport Science,Medicine & Dentistry,Mathematics & Statistics,History, Philosophy & Theology,Electrical & Electronic Engineering,Chemistry",False,False
351,351-400,Washington State University,-,392,28.5,289,36.0,332,54.5,120,27.5,258,44.2,375,United States,Washington State University,"Medicine & Dentistry,Geography,Agriculture & Forestry,Accounting & Finance,Chemistry,Civil Engineering,Architecture,Electrical & Electronic Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Psychology,Computer Science,Business & Management,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,General Engineering,History, Philosophy & Theology,Sport Science,Mechanical & Aerospace Engineering,Mathematics & Statistics,Archaeology,Sociology,Art, Performing Arts & Design,Education,Veterinary Science,Biological Sciences,Economics & Econometrics,Politics & International Studies (incl Development Studies),Communication & Media Studies,Other Health",False,False
351,351-400,Indian Institute of Technology Roorkee,-,238,25.2,331,16.6,401,69.0,79,14.3,383,62.6,247,India,Indian Institute of Technology Roorkee,"Computer Science,Physics & Astronomy,Architecture,Biological Sciences,Civil Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering,General Engineering,Electrical & Electronic Engineering,Chemistry,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management",False,False
351,351-400,University of Seoul,-,360,21.0,367,34.3,344,29.1,371,20.2,335,63.3,238,South Korea,University of Seoul,"Electrical & Electronic Engineering,Chemistry,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Physics & Astronomy,Mathematics & Statistics,Computer Science,Politics & International Studies (incl Development Studies),Law,Business & Management,History, Philosophy & Theology,General Engineering,Sociology,Architecture,Biological Sciences,Civil Engineering,Economics & Econometrics,Sport Science,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Languages, Literature & Linguistics,Education",False,False
351,351-400,Kyushu University,-,244,36.5,178,26.1,382,68.7,81,28.5,239,33.6,395,Japan,Kyushu University,"Languages, Literature & Linguistics,General Engineering,Economics & Econometrics,Law,Sociology,Architecture,Medicine & Dentistry,Veterinary Science,Communication & Media Studies,Chemical Engineering,Psychology,Other Health,Sport Science,Geography,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Chemistry,Archaeology,Education,Biological Sciences,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Computer Science,Agriculture & Forestry,Business & Management,Electrical & Electronic Engineering,Mathematics & Statistics,Accounting & Finance,Civil Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences",False,False
351,351-400,Aberystwyth University,-,204,20.7,369,66.5,122,33.0,313,20.6,328,52.2,323,United Kingdom,Aberystwyth University,"Geology, Environmental, Earth & Marine Sciences,Sociology,Education,Biological Sciences,Geography,Agriculture & Forestry,Art, Performing Arts & Design,Law,Politics & International Studies (incl Development Studies),Computer Science,Mathematics & Statistics,Electrical & Electronic Engineering,History, Philosophy & Theology,Economics & Econometrics,Languages, Literature & Linguistics,Physics & Astronomy,Communication & Media Studies,Psychology,Veterinary Science,Other Health,Business & Management,Accounting & Finance,Sport Science",False,False
351,351-400,UiT The Arctic University of Norway,-,294,20.7,371,60.0,162,38.8,247,16.9,368,53.2,320,Norway,UiT The Arctic University of Norway,"Accounting & Finance,Sport Science,Computer Science,Civil Engineering,Geography,Other Health,Art, Performing Arts & Design,Psychology,Business & Management,Electrical & Electronic Engineering,Chemical Engineering,Politics & International Studies (incl Development Studies),Veterinary Science,Biological Sciences,Medicine & Dentistry,Mechanical & Aerospace Engineering,Sociology,Physics & Astronomy,Chemistry,Architecture,Communication & Media Studies,Law,Mathematics & Statistics,Archaeology,History, Philosophy & Theology,Education,Agriculture & Forestry,Economics & Econometrics,General Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics",False,False
351,351-400,Ewha Womans University,-,226,23.5,350,36.0,330,61.3,97,18.0,352,57.6,284,South Korea,Ewha Womans University,"Architecture,Economics & Econometrics,Sport Science,Sociology,Business & Management,Agriculture & Forestry,Physics & Astronomy,Languages, Literature & Linguistics,General Engineering,Geography,Accounting & Finance,Education,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Archaeology,Other Health,Biological Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Mechanical & Aerospace Engineering,Psychology,Electrical & Electronic Engineering,Communication & Media Studies,Computer Science,Chemistry,Chemical Engineering,Art, Performing Arts & Design,Law,Mathematics & Statistics,Medicine & Dentistry,Veterinary Science",False,False
