rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_international_outlook,scores_international_outlook_rank,scores_industry_income,scores_industry_income_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,location,aliases,subjects_offered,closed,unaccredited
301,301-350,Charles University in Prague,-,220,32.3,211,51.4,191,24.5,363,24.6,244,31.0,339,Czech Republic,Charles University in Prague,"Archaeology,Biological Sciences,Communication & Media Studies,Computer Science,Law,Psychology,Chemistry,Economics & Econometrics,Medicine & Dentistry,Languages, Literature & Linguistics,Sociology,History, Philosophy & Theology,Mathematics & Statistics,Sport Science,Other Health,Politics & International Studies (incl Development Studies),Geography,Education,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Art, Performing Arts & Design",False,False
351,350-400,Clemson University,-,221,20.8,332,28.5,313,30.8,283,17.0,331,25.5,361,United States,Clemson University,"Geography,History, Philosophy & Theology,Sociology,Economics & Econometrics,Electrical & Electronic Engineering,Biological Sciences,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Chemistry,Communication & Media Studies,Politics & International Studies (incl Development Studies),Psychology,Business & Management,Accounting & Finance,Physics & Astronomy,Civil Engineering,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Computer Science,Languages, Literature & Linguistics,General Engineering,Education,Mathematics & Statistics,Veterinary Science,Other Health,Architecture,Agriculture & Forestry",False,False
351,350-400,National Taiwan Ocean University,-,270,12.5,398,14.3,399,68.0,63,19.7,294,31.0,340,Taiwan,National Taiwan Ocean University,"Civil Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Chemistry,Biological Sciences,Business & Management,History, Philosophy & Theology,General Engineering,Communication & Media Studies,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Physics & Astronomy,Archaeology,Other Health,Mechanical & Aerospace Engineering,Geography,Economics & Econometrics,Law,Accounting & Finance,Agriculture & Forestry,Sociology,Art, Performing Arts & Design,Sport Science,Education,Politics & International Studies (incl Development Studies)",False,False
351,350-400,Waseda University,-,394,25.4,286,27.1,323,27.3,332,17.3,328,29.7,345,Japan,Waseda University,"Languages, Literature & Linguistics,Computer Science,Biological Sciences,Accounting & Finance,General Engineering,Physics & Astronomy,Business & Management,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Archaeology,Education,Psychology,Medicine & Dentistry,Sport Science,Politics & International Studies (incl Development Studies),Other Health,Chemistry,History, Philosophy & Theology,Electrical & Electronic Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Geography,Chemical Engineering,Communication & Media Studies,Economics & Econometrics,Architecture,Law,Sociology",False,False
351,350-400,University of Kent,-,344,15.6,387,82.5,46,26.5,342,18.5,311,19.1,390,United Kingdom,University of Kent,"Art, Performing Arts & Design,Computer Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Mechanical & Aerospace Engineering,Psychology,History, Philosophy & Theology,Other Health,Chemistry,Geography,Electrical & Electronic Engineering,Biological Sciences,Sociology,Economics & Econometrics,Law,Physics & Astronomy,Languages, Literature & Linguistics,General Engineering,Communication & Media Studies,Sport Science,Archaeology,Education,Mathematics & Statistics,Architecture,Medicine & Dentistry,Veterinary Science,Business & Management,Agriculture & Forestry,Politics & International Studies (incl Development Studies)",False,False
351,350-400,University of Coimbra,-,326,20.6,336,55.8,173,29.4,301,11.6,387,27.4,353,Portugal,University of Coimbra,"Other Health,General Engineering,Accounting & Finance,Communication & Media Studies,Mechanical & Aerospace Engineering,Business & Management,Languages, Literature & Linguistics,Civil Engineering,Sport Science,Medicine & Dentistry,Law,Geography,Archaeology,Computer Science,Agriculture & Forestry,Sociology,Architecture,Electrical & Electronic Engineering,Chemistry,Economics & Econometrics,Biological Sciences,Psychology,History, Philosophy & Theology,Education,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Chemical Engineering,Mathematics & Statistics,Physics & Astronomy,Politics & International Studies (incl Development Studies)",False,False
351,350-400,New Jersey Institute of Technology,-,275,17.1,373,41.3,243,37.5,193,14.5,357,26.4,357,United States,New Jersey Institute of Technology,"Civil Engineering,Other Health,Electrical & Electronic Engineering,History, Philosophy & Theology,Physics & Astronomy,Chemical Engineering,Chemistry,General Engineering,Mechanical & Aerospace Engineering,Accounting & Finance,Geography,Architecture,Geology, Environmental, Earth & Marine Sciences,Business & Management,Art, Performing Arts & Design,Communication & Media Studies,Law,Computer Science,Biological Sciences,Mathematics & Statistics,Psychology",False,False
351,350-400,University of Wyoming,-,388,18.4,356,21.8,366,29.8,293,20.9,284,36.7,312,United States,University of Wyoming,"Computer Science,Sociology,Business & Management,Economics & Econometrics,Agriculture & Forestry,Psychology,Accounting & Finance,Biological Sciences,Communication & Media Studies,Medicine & Dentistry,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Electrical & Electronic Engineering,Geography,Education,Sport Science,Chemistry,Chemical Engineering,Physics & Astronomy,Other Health,Law,Languages, Literature & Linguistics,Mathematics & Statistics",False,False
351,350-400,Kyung Hee University,-,250,37.1,167,31.4,294,79.9,45,17.9,320,6.6,401,South Korea,Kyung Hee University KyungHee KHU,"Politics & International Studies (incl Development Studies),Sport Science,Business & Management,General Engineering,Mechanical & Aerospace Engineering,Other Health,Accounting & Finance,Physics & Astronomy,Sociology,Education,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Civil Engineering,Chemistry,History, Philosophy & Theology,Architecture,Languages, Literature & Linguistics,Computer Science,Geography,Agriculture & Forestry,Medicine & Dentistry,Economics & Econometrics,Art, Performing Arts & Design,Chemical Engineering,Law,Communication & Media Studies,Electrical & Electronic Engineering,Mathematics & Statistics",False,False
351,350-400,Curtin University,-,225,17.1,372,91.4,14,31.3,273,12.3,381,28.7,350,Australia,Curtin University Curtin,"History, Philosophy & Theology,Civil Engineering,Mathematics & Statistics,Business & Management,Law,Electrical & Electronic Engineering,General Engineering,Physics & Astronomy,Economics & Econometrics,Politics & International Studies (incl Development Studies),Psychology,Education,Chemical Engineering,Languages, Literature & Linguistics,Computer Science,Sport Science,Archaeology,Mechanical & Aerospace Engineering,Accounting & Finance,Agriculture & Forestry,Communication & Media Studies,Art, Performing Arts & Design,Other Health,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Medicine & Dentistry,Geography,Chemistry,Sociology,Architecture",False,False
351,350-400,NOVA University of Lisbon,-,278,18.0,362,48.3,211,38.3,186,10.9,391,28.3,351,Portugal,NOVA University of Lisbon,"Law,Other Health,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Civil Engineering,Languages, Literature & Linguistics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Geography,Computer Science,Economics & Econometrics,Accounting & Finance,Agriculture & Forestry,Education,History, Philosophy & Theology,Archaeology,Business & Management,Physics & Astronomy,Electrical & Electronic Engineering,General Engineering,Mathematics & Statistics,Biological Sciences,Communication & Media Studies,Chemical Engineering,Sociology",False,False
351,350-400,Yuan Ze University,-,401,10.8,401,12.8,401,29.2,303,9.6,397,58.3,180,Taiwan,Yuan Ze University,"Business & Management,Sociology,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Other Health,Chemical Engineering,Computer Science,Accounting & Finance,General Engineering,Mechanical & Aerospace Engineering,Biological Sciences,Art, Performing Arts & Design",False,False
351,350-400,La Trobe University,-,252,19.0,351,71.3,96,28.9,307,19.5,297,13.6,395,Australia,La Trobe University,"Computer Science,Art, Performing Arts & Design,General Engineering,Mathematics & Statistics,Archaeology,Other Health,Veterinary Science,Education,Sport Science,Sociology,Economics & Econometrics,Civil Engineering,Politics & International Studies (incl Development Studies),Accounting & Finance,Law,Chemistry,Business & Management,Agriculture & Forestry,Psychology,Medicine & Dentistry,Biological Sciences,History, Philosophy & Theology,Electrical & Electronic Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences",False,False
351,350-400,Georgia State University,-,232,19.6,344,27.9,316,39.1,180,20.2,287,34.4,326,United States,Georgia State University,"Biological Sciences,Economics & Econometrics,Geography,Mathematics & Statistics,Other Health,Physics & Astronomy,Sport Science,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,History, Philosophy & Theology,Chemistry,Psychology,Languages, Literature & Linguistics,Education,Accounting & Finance,Law,Sociology,Business & Management,Computer Science,Communication & Media Studies,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences",False,False
351,350-400,Old Dominion University,-,279,17.1,374,27.3,319,-,383,12.5,378,46.9,253,United States,Old Dominion University,"Medicine & Dentistry,Other Health,Mathematics & Statistics,Education,Politics & International Studies (incl Development Studies),Sociology,Sport Science,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Business & Management,Chemistry,History, Philosophy & Theology,Communication & Media Studies,Electrical & Electronic Engineering,Computer Science,Civil Engineering,Languages, Literature & Linguistics,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Physics & Astronomy,Psychology,General Engineering,Geography,Economics & Econometrics,Accounting & Finance",False,False
351,350-400,University of Zaragoza,-,389,14.5,392,28.8,312,42.9,142,9.3,399,38.4,303,Spain,University of Zaragoza,"Sport Science,Psychology,Art, Performing Arts & Design,Chemical Engineering,Civil Engineering,History, Philosophy & Theology,Mathematics & Statistics,Chemistry,General Engineering,Communication & Media Studies,Education,Architecture,Veterinary Science,Geography,Sociology,Business & Management,Mechanical & Aerospace Engineering,Law,Agriculture & Forestry,Economics & Econometrics,Computer Science,Biological Sciences,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Other Health,Electrical & Electronic Engineering,Accounting & Finance,Physics & Astronomy",False,False
351,350-400,University of Galway,-,273,17.9,363,72.6,89,32.7,254,12.2,384,31.3,337,Ireland,University of Galway nui nui galway,"Physics & Astronomy,General Engineering,Business & Management,Civil Engineering,Electrical & Electronic Engineering,Medicine & Dentistry,Education,Art, Performing Arts & Design,Other Health,Politics & International Studies (incl Development Studies),Biological Sciences,Psychology,Mathematics & Statistics,Chemistry,History, Philosophy & Theology,Sociology,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mechanical & Aerospace Engineering,Economics & Econometrics,Agriculture & Forestry,Communication & Media Studies,Law,Languages, Literature & Linguistics,Accounting & Finance,Geography,Archaeology",False,False
351,350-400,Leibniz University Hannover,-,254,28.2,255,51.4,192,38.9,181,15.9,345,21.7,377,Germany,Leibniz University Hannover,"Economics & Econometrics,Education,Mechanical & Aerospace Engineering,Sociology,General Engineering,Civil Engineering,Geography,Sport Science,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Art, Performing Arts & Design,History, Philosophy & Theology,Business & Management,Agriculture & Forestry,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Law,Computer Science,Architecture,Biological Sciences,Physics & Astronomy,Chemistry,Accounting & Finance,Electrical & Electronic Engineering",False,False
